gene	tot_nsample
SYNPR	23
SYNPR_ENST00000295894	6
SYNRG	93
SYP	36
SYP_ENST00000263233	35
SYPL1	18
SYPL2	37
SYS1	15
SYT1	55
SYT10	95
SYT11	49
SYT12	56
SYT13	43
SYT14	84
SYT14L	7
SYT15	45
SYT15_ENST00000374321	57
SYT15_ENST00000374328	3
SYT15_ENST00000416127	41
SYT16	82
SYT16_ENST00000430451	53
SYT17	44
SYT2	49
SYT3	74
SYT4	72
SYT4_ENST00000255224	68
SYT5	41
SYT6	58
SYT7	34
SYT8	26
SYT8_ENST00000535046	1
SYT9	81
SYTL1	30
SYTL1_ENST00000543823	23
SYTL2	112
SYTL2_ENST00000316356	89
SYTL2_ENST00000359152	12
SYTL3	42
SYTL4	63
SYTL5	63
SYVN1	52
SZRD1	1
SZT2	202
SZT2_ENST00000562955	130
T	72
T183B_HUMAN	2
TAAR1	38
TAAR2	44
TAAR5	50
TAAR6	67
TAAR8	37
TAB1	33
TAB2	50
TAB3	78
TAC1	20
TAC3	8
TAC4	6
TACC1	47
TACC1_ENST00000317827	48
TACC2	213
TACC2_ENST00000453444	17
TACC3	64
TACO1	10
TACR1	58
TACR2	30
TACR3	92
TACSTD2	4
TADA1	31
TADA2A	40
TADA2A_ENST00000394395	35
TADA2B	29
TADA3	32
TAF1	245
TAF1_ENST00000276072	169
TAF10	7
TAF11	12
TAF12	16
TAF13	8
TAF15	5
TAF15_ENST00000311979	37
TAF1A	30
TAF1B	59
TAF1C	56
TAF1D	18
TAF1L	362
TAF2	98
TAF2_ENST00000378164	90
TAF3	90
TAF4	74
TAF4B	67
TAF5	44
TAF5L	23
TAF5L_ENST00000258281	49
TAF6	54
TAF6L	36
TAF7	27
TAF7L	61
TAF8	24
TAF9	20
TAF9_ENST00000380818	3
TAF9_ENST00000380822	4
TAF9B	28
TAGAP	71
TAGLN	16
TAGLN2	19
TAGLN3	18
TAGLN3_ENST00000540095	22
TAL1	30
TAL2_ENST00000334077	13
TALDO1	24
TANC1	148
TANC2	131
TANC2_ENST00000389520	131
TANGO2	1
TANGO2_ENST00000434570	1
TANK	33
TAOK1	67
TAOK1_ENST00000261716	72
TAOK2	61
TAOK2_ENST00000308893	72
TAOK3	54
TAOK3_ENST00000419821	74
TAP1	36
TAP2_ENST00000374897	37
TAP2_ENST00000458336	52
TAPBP	29
TAPBP_ENST00000426633	15
TAPBPL	21
TAPT1	29
TARBP1	100
TARBP2	35
TARDBP	31
TARM1	9
TARS	60
TARS2	79
TARS2_ENST00000369053	2
TARSL2	57
TAS1R1	67
TAS1R2	125
TAS1R3	38
TAS2R1	77
TAS2R10	40
TAS2R13	28
TAS2R14	22
TAS2R14_ENST00000381852	4
TAS2R16	57
TAS2R19	29
TAS2R20	17
TAS2R3	33
TAS2R30	27
TAS2R31	24
TAS2R38	47
TAS2R39	39
TAS2R4	20
TAS2R40	30
TAS2R40_ENST00000408947	32
TAS2R41	40
TAS2R42	30
TAS2R43	18
TAS2R46	25
TAS2R46_ENST00000422992	16
TAS2R5	28
TAS2R50	35
TAS2R60	48
TAS2R7	30
TAS2R8	38
TAS2R9	33
TASP1	47
TAT	68
TATDN1	24
TATDN2	51
TATDN3	18
TAX1BP1	69
TAX1BP3	5
TAZ	5
TAZ_ENST00000299328	21
TBC1D1	86
TBC1D10A	44
TBC1D10B	32
TBC1D10C	35
TBC1D12	46
TBC1D13	25
TBC1D14	51
TBC1D14_ENST00000409757	41
TBC1D15	51
TBC1D15_ENST00000319106	40
TBC1D16	45
TBC1D17	35
TBC1D19	47
TBC1D2	59
TBC1D2_ENST00000375063	6
TBC1D20	33
TBC1D21	34
TBC1D22A	48
TBC1D22B	29
TBC1D23	63
TBC1D23_ENST00000394144	56
TBC1D24	34
TBC1D25	6
TBC1D25_ENST00000376771	63
TBC1D26	16
TBC1D28	14
TBC1D29	18
TBC1D2B	51
TBC1D2B_ENST00000300584	46
TBC1D3	9
TBC1D3_ENST00000537432	5
TBC1D30	9
TBC1D30_ENST00000229088	1
TBC1D3B	14
TBC1D3C	7
TBC1D3E	4
TBC1D3F	5
TBC1D3F_ENST00000327454	9
TBC1D3G	2
TBC1D3P2	9
TBC1D4	134
TBC1D5	66
TBC1D7	31
TBC1D8	81
TBC1D8_ENST00000376840	78
TBC1D8B	116
TBC1D8B_ENST00000310452	54
TBC1D9	92
TBC1D9_ENST00000442267	98
TBC1D9B	85
TBC1D9B_ENST00000356834	62
TBCA	10
TBCB	11
TBCC	29
TBCCD1	39
TBCD_ENST00000355528	80
TBCE	34
TBCEL	32
TBCK	74
TBK1	69
TBK1_ENST00000331710	67
TBKBP1	18
TBKBP1_ENST00000361722	21
TBL1X	51
TBL1X_ENST00000407597	48
TBL1XR1	82
TBL1Y	14
TBL2	44
TBL3	46
TBP	52
TBPL1	18
TBPL2	21
TBR1	58
TBRG1	3
TBRG1_ENST00000441174	9
TBRG4	45
TBX1	21
TBX1_ENST00000329705	22
TBX1_ENST00000359500	19
TBX10	21
TBX15	78
TBX18	118
TBX19	60
TBX2	24
TBX20	36
TBX20_ENST00000408931	47
TBX21	45
TBX22	110
TBX3	98
TBX4	66
TBX5	129
TBX5_ENST00000526441	49
TBX6	27
TBXA2R	20
TBXA2R_ENST00000411851	11
TBXAS1	60
TBXAS1_ENST00000416849	45
TC2N	38
TCAP	11
TCEA1	8
TCEA1_ENST00000521604	21
TCEA2	20
TCEA3	18
TCEAL1	10
TCEAL2	26
TCEAL3	23
TCEAL4	18
TCEAL5	27
TCEAL6	27
TCEAL7	10
TCEAL8	14
TCEANC	28
TCEANC2	16
TCEB1	10
TCEB2	5
TCEB3	54
TCEB3B	133
TCEB3C	47
TCEB3CL	5
TCERG1	136
TCERG1L	86
TCF12	63
TCF12_ENST00000343827	33
TCF12_ENST00000438423	47
TCF12_ENST00000452095	65
TCF15	6
TCF19	16
TCF20	150
TCF21	28
TCF23	26
TCF25	56
TCF3	39
TCF3_ENST00000344749	20
TCF4	80
TCF4_ENST00000398339	61
TCF7	25
TCF7_ENST00000361590	31
TCF7_ENST00000378560	22
TCF7L1	40
TCF7L2	98
TCF7L2_ENST00000355717	72
TCF7L2_ENST00000543371	105
TCFL5	32
TCFL5_ENST00000217162	4
TCHH	246
TCHHL1	119
TCHP	43
TCIRG1	38
TCL1A	21
TCL1B	22
TCL6	8
TCN1	59
TCN2	36
TCOF1	77
TCOF1_ENST00000504761	66
TCP1	35
TCP10	34
TCP10L	21
TCP10L2	21
TCP10L2_ENST00000366832	18
TCP11	40
TCP11_ENST00000311875	39
TCP11L1	29
TCP11L1_ENST00000324357	11
TCP11L2	47
TCTA	12
TCTE1	69
TCTE3	11
TCTEX1D1	25
TCTEX1D2	20
TCTEX1D4	5
TCTN1	32
TCTN2	47
TCTN3	28
TCTN3_ENST00000265993	33
TDG	39
TDGF1	13
TDO2	48
TDP1	42
TDP2	23
TDRD1	99
TDRD10	43
TDRD12	20
TDRD3	81
TDRD3_ENST00000535286	30
TDRD5	120
TDRD6	190
TDRD7	75
TDRD9	72
TDRD9_ENST00000409874	87
TDRKH	43
TEAD1	29
TEAD1_ENST00000361985	9
TEAD2	67
TEAD3	27
TEAD3_ENST00000338863	27
TEAD4	42
TEC	74
TECPR1	72
TECPR2	104
TECR	17
TECRL	99
TECTA	296
TECTB	30
TEDDM1	29
TEF	18
TEK	83
TEK_ENST00000380036	125
TEKT1	44
TEKT2	31
TEKT3	58
TEKT4	69
TEKT5	64
TELO2	39
TEN1	4
TENC1	75
TENC1_ENST00000314276	57
TEP1	207
TEPP	26
TERF1	25
TERF1_ENST00000276603	18
TERF2	22
TERF2IP	15
TERT	77
TERT_ENST00000310581	68
TES	32
TES_ENST00000257721	26
TESC	16
TESK1	46
TESK2	58
TET1	21
TET1_ENST00000373644	224
TET2	900
TET2_ENST00000305737	73
TET3	98
TEX10	95
TEX101	21
TEX11	122
TEX12	13
TEX13A	29
TEX13A_ENST00000413579	26
TEX13B	39
TEX14	156
TEX14_ENST00000240361	146
TEX15	333
TEX19	17
TEX2	84
TEX261	10
TEX264	18
TEX30	16
TEX30_ENST00000376032	17
TEX33	16
TEX35	6
TEX35_ENST00000367642	1
TEX9	23
TF	104
TFAM	48
TFAM_ENST00000395377	1
TFAP2A	40
TFAP2A_ENST00000319516	33
TFAP2A_ENST00000379604	44
TFAP2B	87
TFAP2C	43
TFAP2D	135
TFAP2E	11
TFAP4	29
TFB1M	27
TFB2M	33
TFCP2	44
TFCP2L1	41
TFDP1	63
TFDP2	3
TFDP2_ENST00000489671	37
TFDP3	45
TFDP3_ENST00000310125	45
TFE3	1
TFE3_ENST00000315869	43
TFE3_ENST00000336239	41
TFEB	33
TFEC	44
TFF1	8
TFF2	12
TFF3	8
TFG	7
TFG_ENST00000240851	31
TFIP11	61
TFPI	30
TFPI_ENST00000409676	28
TFPI2	34
TFPT	16
TFR2	47
TFRC	50
TFSM1_HUMAN	28
TG	378
TGDS	20
TGFA	10
TGFB1	19
TGFB1I1	26
TGFB1I1_ENST00000394863	26
TGFB2	51
TGFB2_ENST00000366929	47
TGFB3	25
TGFBI	73
TGFBR1	66
TGFBR2	112
TGFBR2_ENST00000359013	16
TGFBR3	92
TGFBRAP1	68
TGIF1	38
TGIF2	26
TGIF2LX	82
TGIF2LY	6
TGM1	63
TGM2	80
TGM3	86
TGM4	79
TGM5	78
TGM6	114
TGM7	74
TGOLN2_ENST00000377386	27
TGS1	61
TH	40
TH1L	51
THADA	122
THAP1	18
THAP10	19
THAP11	27
THAP2	17
THAP3	33
THAP3_ENST00000054650	10
THAP4	23
THAP5	19
THAP5_ENST00000415914	29
THAP6	13
THAP7	15
THAP8	10
THAP9	62
THBD	24
THBS1	95
THBS2	214
THBS3	67
THBS4	67
THEG	54
THEM4	18
THEM5	34
THEM5_ENST00000453881	3
THEMIS	122
THEMIS_ENST00000543064	11
THG1L	30
THNSL1	68
THNSL2	59
THOC1	40
THOC2	141
THOC2_ENST00000245838	155
THOC3	11
THOC4	15
THOC5	53
THOC6	34
THOC7	20
THOP1	44
THPO	35
THRA	36
THRA_ENST00000450525	37
THRAP3	85
THRB	49
THRSP	17
THSD1	81
THSD4	75
THSD7A	213
THSD7B	263
THSD7B_ENST00000413152	193
THTPA	11
THUMPD1	29
THUMPD2	31
THUMPD3	41
THY1	20
THYN1	21
TIA1	32
TIAF1	8
TIAL1	45
TIAM1	249
TIAM1_ENST00000286827	238
TIAM2	143
TICAM1	64
TICAM2	19
TIE1	122
TIF1	84
TIFA	15
TIFAB	23
TIGD1	17
TIGD2	34
TIGD3	31
TIGD4	50
TIGD5	22
TIGD6	28
TIGD7	40
TIGIT	38
TIMD4	85
TIMELESS	101
TIMM10	4
TIMM13	5
TIMM17A	16
TIMM17B	15
TIMM22	14
TIMM23	4
TIMM44	40
TIMM50	34
TIMM8A	8
TIMM8B	7
TIMM8B_ENST00000541231	6
TIMM9	5
TIMMDC1	27
TIMP1	7
TIMP1_ENST00000377018	2
TIMP1_ENST00000441738	3
TIMP2	2
TIMP2_ENST00000262768	21
TIMP3	32
TIMP4	20
TINAG	71
TINAG_ENST00000370869	6
TINAGL1	29
TINF2	23
TINF2_ENST00000267415	33
TIPARP	42
TIPIN	22
TIPRL	15
TIRAP	18
TIRAP_ENST00000392678	15
TJAP1	31
TJP1	127
TJP2	84
TJP2_ENST00000265384	23
TJP3	71
TK1	9
TK1_ENST00000301634	10
TK2	17
TKT	36
TKTL1	59
TKTL2	118
TLCD1	14
TLCD2	5
TLE1	75
TLE2	32
TLE3	54
TLE3_ENST00000558939	34
TLE4	88
TLE4_ENST00000376520	75
TLE6	32
TLE6_ENST00000246112	33
TLK1	65
TLK1_ENST00000431350	58
TLK2	70
TLK2_ENST00000326270	73
TLK2_ENST00000346027	57
TLL1	165
TLL2	106
TLN1	173
TLN2	236
TLR1	69
TLR10	77
TLR2	74
TLR3	76
TLR4	204
TLR5	79
TLR6	66
TLR7	115
TLR8	125
TLR9	66
TLX1	2
TLX1_ENST00000370196	17
TLX2	11
TLX3	1
TLX3_ENST00000296921	19
TM2D1	21
TM2D1_ENST00000371177	14
TM2D2	17
TM2D2_ENST00000412303	17
TM2D3	14
TM4SF1	19
TM4SF18	12
TM4SF19	20
TM4SF2	30
TM4SF20	23
TM4SF4	24
TM4SF5	25
TM6SF1	35
TM6SF2	36
TM7SF2	28
TM7SF3	40
TM7SF4	112
TM9SF1	56
TM9SF2	48
TM9SF3	41
TM9SF4	53
TMA7	1
TMBIM1	18
TMBIM4	46
TMBIM6	10
TMBIM6_ENST00000423828	12
TMC1	74
TMC2	105
TMC3	108
TMC4	56
TMC4_ENST00000416963	26
TMC5	63
TMC5_ENST00000396229	72
TMC6	40
TMC7	57
TMC8	40
TMCC1	45
TMCC1_ENST00000393238	46
TMCC2	54
TMCC2_ENST00000330675	33
TMCC3	62
TMCO1	23
TMCO1_ENST00000367881	3
TMCO2	20
TMCO3	69
TMCO4	45
TMCO5A	37
TMCO6	27
TMCO7	33
TMCO7_ENST00000261778	63
TMED1	21
TMED10	21
TMED2	19
TMED3	17
TMED4	12
TMED5	13
TMED6	18
TMED7	13
TMED8	25
TMED9	16
TMEFF1	41
TMEFF2	48
TMEM100	23
TMEM101	17
TMEM102	9
TMEM104	45
TMEM105	17
TMEM106A	19
TMEM106B	32
TMEM106C	21
TMEM107	13
TMEM108	63
TMEM109	23
TMEM11	14
TMEM110	12
TMEM111	13
TMEM114	2
TMEM115	18
TMEM116	16
TMEM117	53
TMEM119	29
TMEM120B	19
TMEM120B_ENST00000449592	20
TMEM121	13
TMEM123	16
TMEM125	18
TMEM126A	17
TMEM126B	13
TMEM127	12
TMEM128	12
TMEM129	7
TMEM129_ENST00000382936	3
TMEM130	50
TMEM131	134
TMEM131_ENST00000186436	115
TMEM132A	75
TMEM132A_ENST00000005286	50
TMEM132B	198
TMEM132C	52
TMEM132C_ENST00000435159	83
TMEM132D	287
TMEM132E	114
TMEM133	8
TMEM134	3
TMEM135	38
TMEM136	16
TMEM136_ENST00000314475	17
TMEM138	14
TMEM139	18
TMEM140	16
TMEM141	8
TMEM143	28
TMEM144	31
TMEM145	48
TMEM146	92
TMEM147	13
TMEM14A	9
TMEM14B	17
TMEM14C	8
TMEM14E	3
TMEM14E_ENST00000408960	3
TMEM150A	14
TMEM150B	18
TMEM150C	1
TMEM150C_ENST00000449862	13
TMEM151A	35
TMEM151B	13
TMEM154	12
TMEM155	16
TMEM156	27
TMEM158	2
TMEM159	14
TMEM160	4
TMEM161A	33
TMEM161B	42
TMEM163	31
TMEM164	27
TMEM164_ENST00000372073	26
TMEM165	12
TMEM167A	7
TMEM167B	10
TMEM168	77
TMEM169	43
TMEM17	17
TMEM170A	7
TMEM170B	9
TMEM171	39
TMEM173	19
TMEM174	18
TMEM175	37
TMEM176A	27
TMEM176B	30
TMEM177	23
TMEM178	21
TMEM179	8
TMEM179B	12
TMEM18	19
TMEM180	28
TMEM181	40
TMEM182	18
TMEM183A	12
TMEM184A	34
TMEM184B	16
TMEM184C	21
TMEM185A	23
TMEM185B_ENST00000426077	1
TMEM186	20
TMEM187	20
TMEM188	4
TMEM189	37
TMEM19	26
TMEM19_ENST00000549735	6
TMEM190	17
TMEM192	17
TMEM194A	25
TMEM194A_ENST00000300128	29
TMEM194B	7
TMEM194B_ENST00000409150	7
TMEM196	14
TMEM196_ENST00000405764	16
TMEM198	34
TMEM199	13
TMEM2	106
TMEM20	31
TMEM200A	101
TMEM200B	9
TMEM200C	30
TMEM201	26
TMEM201_ENST00000340381	29
TMEM202	34
TMEM203	7
TMEM204	29
TMEM205	12
TMEM206	39
TMEM207	17
TMEM208	9
TMEM209	29
TMEM211	13
TMEM212	6
TMEM212_ENST00000334567	6
TMEM213	10
TMEM213_ENST00000442682	10
TMEM214	38
TMEM215	36
TMEM216	12
TMEM217	23
TMEM218	14
TMEM219	10
TMEM22	44
TMEM220	10
TMEM221	1
TMEM222	15
TMEM223	11
TMEM223_ENST00000307366	11
TMEM225	48
TMEM229A	16
TMEM229A_ENST00000455783	15
TMEM229B	20
TMEM231	13
TMEM232	26
TMEM232_ENST00000455884	27
TMEM233	4
TMEM233_ENST00000426426	4
TMEM234	5
TMEM235	2
TMEM235_ENST00000421688	2
TMEM236	1
TMEM237	21
TMEM240	7
TMEM25	21
TMEM254	1
TMEM26	43
TMEM27	17
TMEM30A	38
TMEM30B	11
TMEM31	21
TMEM33	14
TMEM35	20
TMEM37	40
TMEM38A	28
TMEM38B	30
TMEM39A	33
TMEM39B	27
TMEM39B_ENST00000336294	29
TMEM40	17
TMEM41A	16
TMEM41B	16
TMEM42	15
TMEM43	33
TMEM44	21
TMEM44_ENST00000392432	17
TMEM45A	32
TMEM45B	22
TMEM47	22
TMEM47_ENST00000275954	18
TMEM48	41
TMEM5	33
TMEM50A	15
TMEM50B	24
TMEM51	25
TMEM52	19
TMEM53	25
TMEM53_ENST00000372242	10
TMEM54	11
TMEM55A	32
TMEM55B	21
TMEM56	22
TMEM57	66
TMEM59	25
TMEM59L	28
TMEM60	22
TMEM61	21
TMEM62	42
TMEM63A	68
TMEM63B	72
TMEM63C	76
TMEM64	14
TMEM64_ENST00000458549	15
TMEM65	12
TMEM66	22
TMEM67	93
TMEM67_ENST00000453321	74
TMEM68	24
TMEM69	20
TMEM70	10
TMEM71	43
TMEM71_ENST00000377901	5
TMEM72	25
TMEM74	64
TMEM79	36
TMEM80	8
TMEM81	23
TMEM82	28
TMEM85	8
TMEM86A	27
TMEM86B	10
TMEM87A	37
TMEM87A_ENST00000307216	7
TMEM87B	44
TMEM88	6
TMEM89	9
TMEM8A	43
TMEM8B	19
TMEM8B_ENST00000377988	30
TMEM8C	29
TMEM9	10
TMEM91	13
TMEM91_ENST00000544232	6
TMEM92	13
TMEM93	1
TMEM95	7
TMEM97	26
TMEM98	21
TMEM99	19
TMEM9B	5
TMF1	71
TMIE	14
TMIGD1	32
TMIGD2	36
TMLHE	37
TMOD1	28
TMOD2	32
TMOD3	26
TMOD4	19
TMPO	42
TMPO_ENST00000266732	64
TMPPE	24
TMPRSS11A	68
TMPRSS11B	57
TMPRSS11BNL	4
TMPRSS11D	57
TMPRSS11E	37
TMPRSS11F	67
TMPRSS12	33
TMPRSS13	56
TMPRSS13_ENST00000445164	13
TMPRSS15	172
TMPRSS2	4
TMPRSS2_ENST00000332149	50
TMPRSS2_ENST00000398585	36
TMPRSS2_ENST00000454499	47
TMPRSS3	33
TMPRSS4	34
TMPRSS5	33
TMPRSS5_ENST00000299882	34
TMPRSS6	77
TMPRSS6_ENST00000442782	8
TMPRSS7	69
TMPRSS7_ENST00000419127	56
TMPRSS9	66
TMSB10	2
TMSB15A	3
TMSB15B	8
TMSB15B_ENST00000436583	1
TMSB4X	1
TMSB4XP4	2
TMSB4Y	1
TMSL3	7
TMTC1	139
TMTC2	93
TMTC3	68
TMTC4	98
TMUB1	3
TMUB2	14
TMUB2_ENST00000538716	13
TMX1	10
TMX2	27
TMX3	37
TMX4	33
TNC	251
TNF	14
TNFAIP1	18
TNFAIP2	43
TNFAIP2_ENST00000538222	2
TNFAIP3	281
TNFAIP6	36
TNFAIP8	1
TNFAIP8_ENST00000504771	11
TNFAIP8L1	5
TNFAIP8L2	16
TNFAIP8L3	26
TNFRSF10A	35
TNFRSF10B	27
TNFRSF10C	30
TNFRSF10D	19
TNFRSF11A	46
TNFRSF11B	49
TNFRSF11B_ENST00000297350	34
TNFRSF12A	3
TNFRSF13B	30
TNFRSF13C	9
TNFRSF14	50
TNFRSF14_ENST00000355716	17
TNFRSF17	15
TNFRSF18	3
TNFRSF18_ENST00000379268	6
TNFRSF19	45
TNFRSF1A	35
TNFRSF1B	26
TNFRSF21	53
TNFRSF25	21
TNFRSF4	11
TNFRSF6B	20
TNFRSF8	63
TNFRSF9	43
TNFSF10	24
TNFSF11	37
TNFSF12	31
TNFSF13	11
TNFSF13B	22
TNFSF14	38
TNFSF15	21
TNFSF18	21
TNFSF4	28
TNFSF8	29
TNFSF9	17
TNIK	155
TNIK_ENST00000436636	146
TNIP1	45
TNIP2	26
TNIP3	48
TNK1	31
TNK2	83
TNK2_ENST00000333602	65
TNK2_ENST00000381916	80
TNKS	83
TNKS_ENST00000310430	76
TNKS1BP1	140
TNKS2	96
TNMD	33
TNN	275
TNNC1	12
TNNC2	11
TNNI1	16
TNNI2	22
TNNI3	28
TNNI3K	147
TNNT1	25
TNNT2	38
TNNT3	33
TNNT3_ENST00000381589	28
TNP1	9
TNP2	14
TNPO1	84
TNPO2	58
TNPO2_ENST00000425528	46
TNPO3	71
TNPO3_ENST00000393245	69
TNR	355
TNRC18	18
TNRC18_ENST00000399537	138
TNRC18_ENST00000430969	143
TNRC6A	159
TNRC6B_ENST00000301923	70
TNRC6B_ENST00000454349	112
TNRC6C	94
TNRC6C_ENST00000335749	75
TNS1	173
TNS1_ENST00000446903	40
TNS3	130
TNS4	66
TNXB	23
TNXB_ENST00000375244	207
TNXB_ENST00000375247	278
TOB1	37
TOB2	27
TOB2P1	3
TOE1	26
TOLLIP	22
TOM1	37
TOM1L1	30
TOM1L2	25
TOM1L2_ENST00000379504	18
TOMM20	3
TOMM20L	8
TOMM22	10
TOMM34	14
TOMM40	12
TOMM40L	18
TOMM5	3
TOMM6	6
TOMM6_ENST00000398884	6
TOMM7	2
TOMM70A	59
TONSL	61
TONSL_ENST00000409379	63
TOP1	68
TOP1MT	60
TOP2A	117
TOP2B	93
TOP3A	79
TOP3B	46
TOP3B_ENST00000357179	49
TOPBP1	113
TOPBP1_ENST00000260810	99
TOPORS	12
TOPORS_ENST00000360538	108
TOR1A	36
TOR1AIP1	53
TOR1AIP2	36
TOR1B	20
TOR2A	10
TOR2A_ENST00000373284	14
TOR3A	24
TOX	68
TOX2	63
TOX2_ENST00000348077	64
TOX2_ENST00000413823	7
TOX3	60
TOX3_ENST00000407228	57
TOX4	45
TP53	17922
TP53_ENST00000269305	2287
TP53_ENST00000413465	1607
TP53_ENST00000414315	839
TP53_ENST00000455263	259
TP53_ENST00000545858	1291
TP53AIP1	7
TP53AIP1_ENST00000531399	4
TP53BP1	136
TP53BP2	68
TP53BP2_ENST00000343537	61
TP53I11	17
TP53I13	15
TP53I3	21
TP53I3_ENST00000413037	2
TP53INP1	19
TP53INP2	10
TP53RK	13
TP53TG3B	1
TP53TG5	35
TP63	128
TP63_ENST00000418709	27
TP73	44
TP73_ENST00000378288	3
TPBG	34
TPCN1	73
TPCN1_ENST00000550785	28
TPCN2	53
TPD52	20
TPD52_ENST00000518937	13
TPD52L1	13
TPD52L2	17
TPD52L3	18
TPD52L3_ENST00000314556	12
TPD52L3_ENST00000381428	4
TPH1	37
TPH2	74
TPI1	31
TPI1_ENST00000229270	27
TPK1	40
TPM1	14
TPM1_ENST00000288398	10
TPM1_ENST00000334895	11
TPM1_ENST00000358278	11
TPM2	24
TPM2_ENST00000378292	29
TPM3	15
TPM3_ENST00000368530	19
TPM3_ENST00000368531	12
TPM4	4
TPM4_ENST00000344824	20
TPMT	15
TPO	202
TPP1	65
TPP2	105
TPPP	22
TPPP2	21
TPPP3	13
TPR	221
TPR_ENST00000367478	186
TPR_ENST00000451586	3
TPRA1	20
TPRG1	28
TPRG1L	24
TPRKB	20
TPRN	18
TPRN_ENST00000409012	6
TPRX1	44
TPRXL	9
TPSAB1	23
TPSB2	7
TPSD1	45
TPSG1	19
TPST1	23
TPST2	22
TPT1	6
TPTE	258
TPTE_ENST00000361285	185
TPTE2	102
TPTE2_ENST00000400230	91
TPX2	56
TRA2A	25
TRA2B	35
TRABD	17
TRAD	120
TRADD	16
TRAF1	41
TRAF2	38
TRAF2_ENST00000359662	2
TRAF3	53
TRAF3IP1	51
TRAF3IP2	31
TRAF3IP3	57
TRAF4	20
TRAF5	56
TRAF6	52
TRAF7	90
TRAFD1	39
TRAIP	41
TRAK1	56
TRAK1_ENST00000396175	70
TRAK1_ENST00000543338	61
TRAK2	55
TRAM1	32
TRAM1L1	53
TRAM2	21
TRANK1	183
TRANK1_ENST00000429976	191
TRAP1	47
TRAPPC1	14
TRAPPC10	102
TRAPPC13	1
TRAPPC2	6
TRAPPC2L	13
TRAPPC2P1	4
TRAPPC2P1_ENST00000543226	4
TRAPPC3	16
TRAPPC3_ENST00000373159	5
TRAPPC4	8
TRAPPC5	11
TRAPPC6A	14
TRAPPC6B	8
TRAPPC8	111
TRAPPC9	94
TRAT1	40
TRBV25OR9	6
TRDMT1	39
TRDN	81
TREH	26
TREH_ENST00000450700	18
TREM1	32
TREM2	26
TREM2_ENST00000338469	3
TREM2_ENST00000373122	1
TREML1	18
TREML2	35
TREML4	24
TRERF1	110
TREX1	15
TREX2	19
TREX2_ENST00000334497	17
TRH	30
TRHDE	173
TRHR	62
TRIAP1	2
TRIB1	25
TRIB1_ENST00000311922	43
TRIB2	59
TRIB3	47
TRIM10	16
TRIM10_ENST00000449742	43
TRIM10_ENST00000542439	4
TRIM11	36
TRIM13	24
TRIM13_ENST00000356017	2
TRIM14	23
TRIM15	31
TRIM16	40
TRIM16L	15
TRIM17	35
TRIM17_ENST00000456946	28
TRIM2	58
TRIM2_ENST00000338700	43
TRIM21	44
TRIM22	59
TRIM23	71
TRIM24	84
TRIM24_ENST00000378381	34
TRIM25	47
TRIM26	25
TRIM26_ENST00000454678	41
TRIM27	25
TRIM28	41
TRIM29	70
TRIM3	63
TRIM31	38
TRIM32	64
TRIM33	106
TRIM34	31
TRIM35	42
TRIM36	70
TRIM36_ENST00000282369	42
TRIM36_ENST00000379617	1
TRIM37	101
TRIM38	48
TRIM39	17
TRIM39_ENST00000376656	31
TRIM4	28
TRIM40	1
TRIM40_ENST00000307859	13
TRIM41	54
TRIM41_ENST00000351937	35
TRIM42	129
TRIM43	25
TRIM43_ENST00000272395	26
TRIM44	28
TRIM45	50
TRIM46	71
TRIM47	35
TRIM48	73
TRIM48_ENST00000417545	73
TRIM49	43
TRIM49B	26
TRIM49C	23
TRIM49C_ENST00000448984	23
TRIM49L2	14
TRIM5	40
TRIM5_ENST00000380034	41
TRIM5_ENST00000396847	19
TRIM50	35
TRIM50_ENST00000333149	33
TRIM52	20
TRIM54	33
TRIM55	82
TRIM56	66
TRIM56_ENST00000306085	51
TRIM58	128
TRIM59	40
TRIM6	116
TRIM60	63
TRIM61	11
TRIM62	23
TRIM63	4
TRIM63_ENST00000374272	27
TRIM64B	20
TRIM64C	12
TRIM64C_ENST00000530230	1
TRIM65	22
TRIM66	43
TRIM67	89
TRIM67_ENST00000366653	70
TRIM68	47
TRIM69	42
TRIM7	38
TRIM7_ENST00000393319	12
TRIM71	71
TRIM72	30
TRIM73	8
TRIM73_ENST00000323819	9
TRIM74	5
TRIM8	32
TRIM9	79
TRIM9_ENST00000338969	72
TRIM9_ENST00000360392	15
TRIML1	117
TRIML2	77
TRIO	285
TRIOBP	24
TRIOBP_ENST00000344404	226
TRIP10	52
TRIP10_ENST00000313244	48
TRIP11	178
TRIP12	188
TRIP13	37
TRIP4	38
TRIP6	43
TRIQK	4
TRIQK_ENST00000521988	4
TRIT1	35
TRMT1	30
TRMT11	38
TRMT112	9
TRMT12	28
TRMT1L	40
TRMT1L_ENST00000367504	4
TRMT2A	29
TRMT2A_ENST00000404751	2
TRMT2B	31
TRMT44	2
TRMT5	41
TRMT6	28
TRMT61A	14
TRMT61B	23
TRMU	20
TRNAU1AP	16
TRNP1	2
TRNT1	33
TRO	78
TRO_ENST00000173898	149
TROAP	65
TROAP_ENST00000380327	6
TROVE2	46
TRPA1	224
TRPC1	75
TRPC3	131
TRPC3_ENST00000379645	39
TRPC4	191
TRPC4_ENST00000379681	164
TRPC4AP	60
TRPC5	134
TRPC6	121
TRPC7	119
TRPM1	175
TRPM2	175
TRPM3	211
