chr	start	end
10	100007713	100009713
10	100009848	100011848
10	100012338	100019971
10	100021747	100023747
10	100142620	100145822
10	100147117	100149157
10	100149472	100151503
10	100166357	100168357
10	100181171	100187986
10	100188639	100190639
10	100192769	100194769
10	100248924	100250924
10	100373687	100375687
10	100502647	100504793
10	101088168	101091266
10	101121064	101123064
10	101123719	101125719
10	101149117	101151120
10	101162635	101166576
10	101179424	101181424
10	101189311	101191311
10	101292193	101296456
10	101369872	101371872
10	101420227	101422227
10	101450230	101452230
10	101457588	101459588
10	101459746	101461746
10	101475169	101479202
10	101479808	101481808
10	101482828	101484828
10	101485771	101487771
10	101543396	101545396
10	101551060	101553060
10	101562816	101564980
10	101566212	101568212
10	101571900	101573900
10	101589139	101592866
10	101593176	101597038
10	101600738	101604581
10	101638731	101641044
10	101642935	101644958
10	101645123	101647368
10	101653700	101655775
10	101667775	101669775
10	101714326	101716733
10	101730878	101732878
10	101815797	101817803
10	101823965	101825965
10	101913669	101915669
10	101958738	101960738
10	101963930	101965930
10	101966056	101968056
10	101977769	101979769
10	101996832	101998832
10	102002456	102004456
10	102047184	102049184
10	102053324	102058238
10	102088718	102090718
10	102111126	102113126
10	102115502	102117502
10	102238657	102240657
10	102246813	102250119
10	102254306	102259986
10	102261227	102263227
10	102264159	102266859
10	102268163	102270201
10	102285278	102287278
10	102288180	102290180
10	102299448	102301448
10	102303788	102305788
10	102585779	102587838
10	102671865	102673865
10	102675822	102677822
10	102682920	102685299
10	102708849	102710849
10	102736460	102741640
10	102742089	102744612
10	102745707	102751629
10	102752257	102754257
10	102761465	102767856
10	102777895	102779895
10	102782253	102784253
10	102794364	102799978
10	102821364	102823739
10	102890355	102892585
10	102895589	102897589
10	103293484	103295541
10	103297079	103299079
10	103338448	103340448
10	103341648	103343648
10	103344101	103346101
10	103370046	103372521
10	103431679	103433679
10	103530275	103532275
10	103542120	103544120
10	103545286	103547286
10	103550179	103553602
10	103556891	103558891
10	103559160	103561160
10	103576702	103578702
10	103587001	103589465
10	103598520	103600520
10	103606340	103608342
10	103716493	103718493
10	103754056	103756056
10	103765311	103767311
10	103824675	103828390
10	103866887	103869915
10	103870055	103872055
10	103897707	103902694
10	103903031	103905031
10	103905768	103909692
10	103911183	103913183
10	103916207	103921730
10	103985325	103991812
10	104018839	104020839
10	104112357	104114357
10	104116875	104118875
10	104118977	104124091
10	104124329	104127188
10	104128016	104130738
10	104135132	104137187
10	104138380	104140380
10	104140882	104142882
10	104155213	104158150
10	104159186	104165430
10	104170485	104177640
10	104180632	104185901
10	104209334	104212176
10	104227906	104231587
10	104231670	104234495
10	104234562	104236562
10	104242965	104246439
10	104247859	104249859
10	104352756	104354756
10	104403644	104405644
10	104413441	104418050
10	104458173	104460173
10	104485493	104487493
10	104488477	104490559
10	104490939	104493624
10	104571671	104574000
10	104590320	104594882
10	104613077	104615146
10	104637203	104639615
10	104659434	104661434
10	104677337	104680671
10	104813125	104815125
10	104815573	104817688
10	104834945	104836945
10	104849451	104851451
10	104858696	104860696
10	105107555	105109555
10	105109649	105111740
10	105126816	105129035
10	105138477	105140477
10	105140480	105144119
10	105144246	105146246
10	105159184	105161184
10	105164764	105167424
10	105168500	105170500
10	105171894	105175785
10	105176686	105186053
10	105193110	105195110
10	105197527	105210430
10	105214148	105216227
10	105217049	105219492
10	105232221	105234226
10	105329716	105331852
10	105343897	105345902
10	105360650	105364298
10	105371775	105373862
10	105427390	105429390
10	105483109	105485109
10	105651013	105653013
10	105658916	105660916
10	105726596	105728656
10	105760202	105763654
10	105767048	105769048
10	105769573	105771582
10	105777669	105779669
10	105791510	105794719
10	105797247	105799247
10	105804530	105806530
10	105812725	105817862
10	105818406	105820406
10	105823225	105825290
10	105829198	105831198
10	105832965	105834965
10	105835074	105837074
10	105882477	105884477
10	105890148	105892148
10	105892450	105894544
10	105899601	105901601
10	105904240	105907086
10	105919815	105921815
10	105925424	105927424
10	105937841	105939841
10	105941154	105943154
10	105943815	105945815
10	105952628	105954628
10	105956693	105958693
10	105962565	105964565
10	105966454	105968580
10	106021829	106023831
10	106026109	106028109
10	106033982	106035982
10	106036686	106040130
10	106073366	106076686
10	106117217	106119217
10	106123511	106125511
10	106129801	106131801
10	106135638	106137638
10	106138885	106140941
10	106159560	106161560
10	106162536	106164536
10	106400120	106402511
10	106736093	106738244
10	106906527	106908527
10	106916003	106918003
10	106973349	106975349
10	107014519	107016519
10	108433915	108435915
10	108438018	108440018
10	108465306	108467306
10	108468093	108470093
10	108488876	108490876
10	108923130	108925130
10	111623977	111625977
10	111629544	111634154
10	111636550	111638550
10	111639636	111643199
10	111647317	111649345
10	111650538	111652538
10	111666523	111668523
10	111859487	111861487
10	111875034	111878102
10	111882966	111884966
10	111889151	111891151
10	112043663	112045663
10	112256891	112259119
10	112265714	112267827
10	112268883	112271103
10	112336235	112338644
10	112339706	112341706
10	112349175	112351175
10	112355199	112357199
10	112360765	112364996
10	112540349	112542349
10	112571201	112573596
10	112580648	112582648
10	112641832	112643832
10	112649360	112651404
10	112654702	112656702
10	112723459	112725735
10	112744418	112746418
10	112837145	112840091
10	113914658	113916658
10	113918774	113922449
10	113923339	113925339
10	113927229	113929229
10	113930945	113932945
10	113934463	113936463
10	114044835	114046896
10	114056953	114060289
10	114153752	114155752
10	114168354	114174029
10	114181078	114183078
10	114184224	114188027
10	114189615	114195055
10	114197102	114199102
10	114200962	114202962
10	114219320	114221320
10	114223380	114225380
10	114297039	114299039
10	114710023	114712333
10	114924407	114926641
10	115334759	115336759
10	115339453	115342844
10	115344629	115346629
10	115347029	115350510
10	115351054	115353054
10	115354408	115356479
10	115363489	115366631
10	115369236	115371236
10	115373621	115375621
10	115379391	115381391
10	115388359	115390359
10	115404590	115407778
10	115408853	115413754
10	115480470	115482470
10	115488144	115490144
10	115526122	115529602
10	115533584	115535756
10	115602996	115604996
10	115608269	115611195
10	115611664	115613664
10	115656944	115658944
10	115660612	115663243
10	115663622	115665694
10	115802905	115806238
10	115884699	115888379
10	115888704	115890704
10	115890843	115892843
10	115893717	115895717
10	115904380	115906407
10	115921495	115923797
10	115946590	115948590
10	115972216	115974809
10	115980178	115983459
10	115984875	115987854
10	115990243	115992243
10	116013777	116015777
10	116036704	116039515
10	116044782	116047066
10	116047722	116050297
10	116054799	116058112
10	116060142	116063208
10	116069173	116071173
10	116074383	116076383
10	116099393	116101393
10	116196671	116198671
10	116199824	116202520
10	116202789	116204883
10	116206767	116208767
10	116226937	116228937
10	116330054	116332054
10	116334199	116336199
10	116360712	116362712
10	116416775	116418775
10	116601780	116603826
10	116604818	116607323
10	116607493	116609493
10	116614013	116616073
10	116619579	116622263
10	116697112	116699112
10	116729155	116731155
10	116733900	116735900
10	116852741	116854741
10	116929866	116931866
10	117026900	117028901
10	117227807	117229807
10	117848312	117850312
10	117883747	117885934
10	118029603	118031603
10	118214310	118216310
10	118224571	118226571
10	118309705	118311721
10	118312338	118314354
10	118317678	118319781
10	118353365	118356743
10	118362582	118364582
10	118424132	118426132
10	118426825	118428825
10	118433292	118435415
10	118438176	118441705
10	118450901	118452901
10	118688406	118690406
10	118710420	118712420
10	118712602	118714602
10	118890992	118894992
10	118896352	118898442
10	118959774	118961774
10	118968088	118970621
10	119012623	119014623
10	119026208	119028218
10	119042360	119045800
10	119048820	119050820
10	119133411	119135736
10	119301838	119304022
10	119773577	119775577
10	119797924	119800848
10	120093653	120096157
10	120353181	120355697
10	120444662	120446662
10	120512965	120514965
10	120788413	120790812
10	120800896	120803221
10	120808428	120811725
10	120817761	120821799
10	120829455	120831455
10	120862692	120864692
10	120888108	120890108
10	120916204	120918207
10	120924142	120926142
10	120927701	120929701
10	120935621	120937621
10	121085121	121087121
10	121189940	121191940
10	121202097	121204097
10	121258750	121260750
10	121274057	121276120
10	121334300	121336300
10	121430987	121433096
10	121435483	121437489
10	121550528	121552528
10	121555976	121558141
10	121566473	121568473
10	121568641	121572356
10	121580975	121582987
10	121585196	121588064
10	121601908	121603908
10	121651442	121653442
10	121657400	121659400
10	121674384	121678383
10	121691593	121693653
10	122279528	122281528
10	122333783	122335783
10	122617244	122620737
10	122621369	122623369
10	122623647	122627118
10	122629798	122631801
10	122632374	122634374
10	122648424	122651317
10	122663179	122667317
10	123238488	123240488
10	123246598	123248598
10	123275947	123277947
10	123502354	123504354
10	123599594	123601712
10	123658379	123660379
10	123661106	123663106
10	123669505	123671505
10	123686390	123688390
10	123723863	123725863
10	123729454	123731572
10	123733523	123735670
10	123780527	123782527
10	123808954	123810954
10	123841522	123848472
10	123953658	123955658
10	123969019	123971940
10	123984897	123989931
10	123995978	123997978
10	124007280	124009280
10	124049701	124051701
10	124056314	124059562
10	124095014	124097140
10	124171480	124173559
10	124185495	124187495
10	124188274	124190395
10	124220193	124222429
10	124247482	124249482
10	124265308	124269287
10	124272765	124274857
10	124328693	124330693
10	124334944	124337153
10	124338362	124340362
10	124343790	124346871
10	124347573	124349579
10	124350002	124352952
10	124357498	124362538
10	124376661	124378835
10	124379630	124381871
10	124384473	124386473
10	124391395	124393395
10	124398675	124400962
10	124456592	124458733
10	124592429	124599536
10	124599752	124601752
10	124607839	124609954
10	124670195	124673387
10	124691039	124693132
10	124696460	124698460
10	124707356	124709356
10	124711361	124714587
10	124739113	124741204
10	124752569	124754569
10	124757094	124759094
10	124767542	124769542
10	124799117	124803578
10	124809589	124813661
10	124894656	124898119
10	124907099	124910640
10	124918973	124920973
10	125425005	125427157
10	125446665	125448665
10	125513212	125515268
10	125600917	125603002
10	125638756	125640756
10	125650164	125652164
10	125768718	125770718
10	125779886	125781886
10	125803367	125806621
10	126089313	126091313
10	126185625	126187625
10	126310832	126312908
10	126369517	126371517
10	126383738	126385742
10	126462355	126464355
10	126479381	126481381
10	126522414	126524414
10	126630773	126632773
10	126654211	126656211
10	126659578	126661578
10	126672389	126674534
10	126677116	126679251
10	126682150	126684244
10	126685606	126687659
10	126690988	126692988
10	126713700	126717020
10	126726587	126728614
10	127343493	127345493
10	127349519	127351536
10	127407409	127409409
10	127421120	127423720
10	127435554	127437554
10	127441397	127443397
10	127450976	127452976
10	127455138	127457138
10	127460256	127465290
10	127476546	127478546
10	127483708	127485708
10	127518167	127520167
10	127521429	127523429
10	127524426	127526426
10	127529498	127531498
10	127540702	127542702
10	127547239	127549271
10	127554643	127556643
10	127568118	127570378
10	127584210	127586221
10	127667863	127669865
10	127692474	127694617
10	127707268	127709268
10	127723751	127725783
10	127725862	127728888
10	127733633	127735633
10	127736954	127738954
10	127759175	127761175
10	127966548	127968548
10	128113579	128115579
10	128146658	128148749
10	128191622	128194425
10	129346809	129348809
10	129349848	129351848
10	129681058	129683058
10	129867686	129870082
10	129874891	129878885
10	129898952	129907453
10	129913162	129915162
10	131505161	131507161
10	131564114	131566114
10	131638111	131640111
10	131760991	131762991
10	131942492	131944492
10	131958124	131960124
10	132890465	132892546
10	132901592	132903592
10	132943887	132945887
10	133057649	133059696
10	133108561	133110602
10	133786389	133788389
10	133929624	133931922
10	133948441	133950441
10	133961933	133964515
10	133975801	133977869
10	134007350	134009357
10	134010966	134018366
10	134020634	134022634
10	134037774	134039809
10	134120297	134122297
10	134160558	134163544
10	134164121	134166121
10	134174015	134176015
10	134217287	134220567
10	134229570	134231570
10	134258204	134260204
10	134260392	134262562
10	134562101	134564317
10	134590223	134592223
10	134598342	134600389
10	134741985	134743985
10	134747273	134749273
10	134754953	134756953
10	134941118	134943698
10	134979918	134981953
10	134996438	134998438
10	134998607	135001138
10	135002140	135004140
10	135010950	135016301
10	135024199	135026199
10	135026623	135028623
10	135031568	135033568
10	135037209	135039209
10	135043279	135045625
10	135050594	135054784
10	135097606	135100053
10	135102416	135104451
10	135105071	135108241
10	135110452	135114528
10	135121891	135127308
10	135139448	135141448
10	135164539	135166836
10	135167903	135169915
10	135175428	135177434
10	135182486	135184486
10	135185828	135187828
10	135194164	135196164
10	135196548	135198650
10	135202248	135205938
10	135206790	135210248
10	135210992	135214067
10	135214667	135217200
10	135232095	135234095
10	135346265	135348331
10	135350330	135352330
10	135367906	135370097
10	135370416	135372416
10	135378021	135380024
10	135437753	135441203
11	192797	194893
11	196697	201029
11	204312	206312
11	207916	211003
11	211612	213612
11	217837	219837
11	223156	225156
11	232175	234175
11	235094	237094
11	246377	248378
11	278558	282692
11	283255	285580
11	289050	295424
11	297593	299593
11	307248	309280
11	313957	315957
11	319703	321703
11	372515	377295
11	378948	380948
11	393337	395337
11	395831	401385
11	402098	409802
11	417374	419472
11	419983	422141
11	427102	429102
11	429104	431104
11	432423	435049
11	449471	451471
11	472891	474891
11	488964	490964
11	494030	496030
11	497581	500890
11	501129	503147
11	539736	541736
11	550161	559176
11	561408	564320
11	580522	582999
11	590426	592426
11	596463	599481
11	606284	616296
11	616396	622823
11	636314	641489
11	673657	675657
11	677793	680812
11	685881	687948
11	694027	696769
11	699156	701662
11	708570	711444
11	720927	723411
11	724824	727978
11	746488	748488
11	762420	765822
11	770085	772390
11	787157	789382
11	791570	793955
11	798980	805356
11	809345	812621
11	820670	825794
11	827633	831120
11	837021	839021
11	849314	851314
11	861693	863693
11	864534	867625
11	868871	871145
11	898384	900384
11	901208	903210
11	980269	982269
11	991664	993664
11	999512	1001512
11	1005604	1010180
11	1012992	1014992
11	1015111	1021100
11	1022622	1032874
11	1246478	1249612
11	1253280	1277739
11	1297455	1299455
11	1306313	1308313
11	1315889	1317977
11	1456267	1458267
11	1462744	1465618
11	1465898	1468084
11	1470027	1473608
11	1474712	1476826
11	1577712	1581257
11	1604740	1607435
11	1618053	1620423
11	1627896	1630534
11	1650072	1652647
11	1717754	1719754
11	1773757	1777148
11	1777619	1781238
11	1784082	1786082
11	1854816	1859632
11	1860671	1863317
11	1900431	1903771
11	1904789	1906789
